date,Open,High,Low,Close,Volume
2023-01-03,82.7405,86.0714,81.6785,85.5886,45393323.0
2023-01-04,87.6161,93.1675,86.4093,93.071,118636981.0
2023-01-05,98.5741,100.2154,94.8088,96.1605,104685426.0
2023-01-06,97.9949,99.1534,96.257,98.0914,73315739.0
2023-01-09,101.9533,107.0703,101.374,106.5875,123720147.0
2023-01-10,105.2359,106.2013,103.3049,105.7186,76284815.0
2023-01-11,108.3254,111.0287,106.6841,109.0012,108863653.0
2023-01-12,109.1943,109.1943,104.0773,106.9737,91858342.0
2023-01-13,106.9737,109.0977,105.2359,108.8081,72120768.0
2023-01-16,110.2563,111.4149,107.0703,109.4839,65734884.0
2023-01-17,110.0632,112.7665,108.9046,110.5459,62173474.0
2023-01-18,109.0012,110.9321,106.8772,110.1597,55425698.0
2023-01-19,107.1668,109.677,106.491,108.3254,55515129.0
2023-01-20,110.8356,112.9596,110.3528,112.2838,64593525.0
2023-01-26,113.732,114.4078,112.2838,113.4423,54550091.0
2023-01-27,113.6354,114.1182,111.801,113.2492,49008508.0
2023-01-30,110.5459,111.4149,104.0773,105.2359,131046567.0
2023-01-31,105.8151,106.6841,101.8567,103.8842,94863420.0
2023-02-01,105.2359,106.6841,103.498,106.2013,55654697.0
2023-02-02,107.553,108.4219,104.9462,105.2359,39931077.0
2023-02-03,103.498,103.9808,101.6636,102.436,55271792.0
2023-02-06,98.6707,100.2154,97.9949,99.6362,53151968.0
2023-02-07,99.9258,103.0153,99.9258,101.1809,38073535.0
2023-02-08,100.7947,101.1809,98.5741,99.9258,39292294.0
2023-02-09,99.9258,104.7531,99.5396,103.8842,60791720.0
2023-02-10,103.5946,103.8842,99.8293,100.5051,44532345.0
2023-02-13,97.6087,101.2775,97.2225,100.4085,41478273.0
2023-02-14,100.0223,100.312,98.7672,98.9603,39436631.0
2023-02-15,98.7672,98.9603,96.6432,97.4156,46755321.0
2023-02-16,98.4776,101.7602,97.9949,98.5741,43292397.0
2023-02-17,98.5741,99.3465,96.0157,96.0157,37616027.0
2023-02-20,95.3881,97.0294,94.6157,95.9674,38508675.0
2023-02-21,96.0639,96.0639,91.7193,91.9124,58373987.0
2023-02-22,88.9195,91.5262,88.9195,89.7401,59459217.0
2023-02-23,89.547,92.9262,89.4022,91.8642,48408447.0
2023-02-24,90.0298,90.0298,86.892,86.9403,81538617.0
2023-02-27,84.9611,88.9678,84.7197,86.3127,77371929.0
2023-02-28,85.2024,86.1679,83.0784,83.5129,82590338.0
2023-03-01,83.706,88.9678,83.6094,88.7264,76906503.0
2023-03-02,85.5403,85.9265,84.4301,84.5749,79258745.0
2023-03-03,86.4093,86.4093,84.2852,84.9611,50893726.0
2023-03-06,84.3335,85.2024,83.5611,84.237,53347406.0
2023-03-07,85.9265,88.485,84.768,85.5403,62222775.0
2023-03-08,83.9956,84.0921,82.1612,82.7888,51977469.0
2023-03-09,83.3198,83.5129,81.5819,81.5819,43587344.0
2023-03-10,78.6855,79.3614,78.2028,78.3476,77303637.0
2023-03-13,79.5545,82.0164,78.6373,80.3751,64694323.0
2023-03-14,78.6855,79.2165,76.7546,77.2373,73040873.0
2023-03-15,79.8441,80.8096,78.7338,79.2165,46739487.0
2023-03-16,77.4304,78.6373,77.0442,77.7201,45643767.0
2023-03-17,78.589,79.3614,77.7683,78.6855,67317247.0
2023-03-20,78.1545,78.3476,75.4029,76.465,52567854.0
2023-03-21,76.6098,77.8649,75.9822,77.7201,36073232.0
2023-03-22,79.3614,81.4854,79.2648,79.9889,44553051.0
2023-03-23,79.6993,83.706,79.5062,83.2232,67377220.0
2023-03-24,82.4991,83.6094,81.5819,82.3543,48345392.0
2023-03-27,83.368,86.8437,80.9061,82.306,100519321.0
2023-03-28,82.1612,82.6922,80.4234,81.3406,53162509.0
2023-03-29,93.5054,94.6157,91.0918,91.2849,163130347.0
2023-03-30,93.7468,93.8434,91.3814,93.5537,88453938.0
2023-03-31,97.7052,98.4776,96.1605,96.9329,89687911.0
2023-04-03,95.5812,96.4984,94.2295,95.1467,53752683.0
2023-04-04,92.8296,93.1193,90.4642,92.3469,53862168.0
2023-04-06,92.8779,94.6157,92.5883,94.3744,40751702.0
2023-04-11,96.7398,97.9949,94.7123,95.8708,60954920.0
2023-04-12,94.2778,94.7606,92.3952,92.7331,38659231.0
2023-04-13,88.4367,91.0918,87.954,90.8987,65547652.0
2023-04-14,91.2366,91.8642,90.5125,91.2366,26025094.0
2023-04-17,89.9815,93.0227,89.5953,92.1055,37951973.0
2023-04-18,90.8504,92.2986,90.8504,91.5262,26770456.0
2023-04-19,91.2366,91.2366,88.7747,89.0643,35119559.0
2023-04-20,89.016,89.7401,88.2919,88.5816,29866001.0
2023-04-21,86.2644,86.7472,84.2852,84.9128,62592264.0
2023-04-24,84.4301,85.4438,83.0301,83.8991,35872549.0
2023-04-25,82.7405,82.9819,80.4234,81.1957,56529023.0
2023-04-26,78.7821,81.775,78.4442,80.4234,72936666.0
2023-04-27,78.9752,79.3614,78.0097,78.9752,63401706.0
2023-04-28,79.9889,81.0027,78.8304,79.2165,46940162.0
2023-05-02,80.7613,81.1957,78.6855,79.4579,26572826.0
2023-05-03,77.3339,77.8166,76.9477,77.5752,39306160.0
2023-05-04,77.7201,78.6373,77.5752,77.9132,34428742.0
2023-05-05,79.1683,79.6027,78.2993,78.8304,33666492.0
2023-05-08,78.8304,79.5545,78.589,79.12,40005891.0
2023-05-09,79.12,79.12,76.1753,76.7063,53328129.0
2023-05-10,77.2856,77.9132,76.0788,77.4304,41918692.0
2023-05-11,78.9752,79.8924,78.0097,79.7958,45547433.0
2023-05-12,82.2095,82.5474,80.9061,81.7268,60973363.0
2023-05-15,81.0992,83.5129,80.1337,82.4991,41392670.0
2023-05-16,83.8025,83.8025,82.0164,82.7888,26388517.0
2023-05-17,84.3335,84.4783,82.0647,82.4991,43307971.0
2023-05-18,85.1542,86.1196,84.237,84.7197,72221529.0
2023-05-19,80.5682,81.4371,79.1683,79.6027,92873084.0
2023-05-22,79.6027,82.1612,78.589,80.713,54249146.0
2023-05-23,80.713,81.7268,79.5062,80.1337,32115656.0
2023-05-24,78.2511,79.0717,77.8166,78.2511,39045036.0
2023-05-25,77.2373,77.527,74.9202,75.934,75187196.0
2023-05-29,76.2236,76.8029,74.9202,75.1133,48515697.0
2023-05-30,76.1753,76.6098,74.8719,76.0788,40606239.0
2023-05-31,75.2581,75.2581,73.1824,75.2099,177424030.0
2023-06-01,74.3892,76.9477,74.2444,74.6306,76088679.0
2023-06-02,77.9614,79.9889,77.3339,79.651,69157566.0
2023-06-05,79.9406,80.4716,78.9269,79.8924,34970258.0
